id,child_driv,age,children,yoj,income,house_val,status,gender,edu_level,job,distance,car_use,vehicle_val,vehicle_type,clm_freq,revoked,mvr_pts,claim_amount,vehicle_age,claim_ind,area,state_code
5948745091.0,0,53.0,0,13.0,70329.0,536055.0,z_No,Fem,Bachelors,Professional,82,Private,5800,Sports Car,5,No,6,346,13.0,0,Highly Urban/ Urban,Bayern
6564091428.0,0,60.0,0,,67970.0,257867.0,Yes,Fem,Masters,Professional,76,Private,30350,Van,2,No,2,276,24.0,0,Highly Urban/ Urban,Bayern
768199399.0,0,70.0,0,17.0,66558.0,295795.0,Yes,Fem,z_High School,Teacher,82,Commercial,12780,unknown,3,No,5,2173,12.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
7896956691.0,0,65.0,3,18.0,39068.0,196692.0,Yes,Mal,<High School,Clerical,52,Private,5900,Pickup,4,Yes,4,319,7.0,0,Highly Urban/ Urban,Rheinland-Pfalz
1655397702.0,2,50.0,3,15.0,53466.0,82446.0,Yes,Fem,z_High School,Student,85,Private,11090,unknown,2,No,2,331,3.0,0,z_Highly Rural/ Rural,Bayern
1935976662.0,0,49.0,0,16.0,17540.0,368178.0,Yes,Fem,<High School,Clerical,72,Private,10440,unknown,2,No,5,386,,0,Highly Urban/ Urban,Bayern
2070700688.0,0,72.0,0,15.0,49845.0,,Yes,Mal,<High School,Clerical,97,Commercial,17570,Van,4,Yes,5,365,3.0,0,z_Highly Rural/ Rural,Bayern
3665600232.0,1,79.0,1,18.0,119623.0,464862.0,Yes,Fem,Masters,Nurse,99,Private,19670,unknown,2,No,2,297,14.0,0,Highly Urban/ Urban,Thueringen
8715193511.0,0,76.0,0,11.0,,651324.0,Yes,Fem,Masters,Nurse,94,Private,24520,Sports Car,2,No,3,296,17.0,0,Highly Urban/ Urban,Bayern
4202532020.0,0,51.0,0,10.0,23573.0,217595.0,z_No,Fem,Bachelors,Home Maker,78,Private,8420,unknown,2,No,5,383,3.0,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
11500000000.0,0,45.0,0,14.0,96051.0,,Yes,Mal,Bachelors,Manager,76,Commercial,31890,Panel Truck,0,No,2,269,14.0,0,Highly Urban/ Urban,Sachsen
1017800123.0,0,55.0,0,14.0,16142.0,722759.0,Yes,Fem,<High School,Teacher,93,Private,5080,Sports Car,2,Yes,4,302,,0,z_Highly Rural/ Rural,Bayern
3352115249.0,0,61.0,0,3.0,1360.0,495570.0,Yes,Fem,<High School,Student,81,Private,10360,unknown,0,No,3,282,9.0,0,z_Highly Rural/ Rural,Sachsen
2879391117.0,0,46.0,0,17.0,66420.0,288576.0,Yes,Mal,Bachelors,Professional,84,Private,12610,Minivan,2,No,4,222,8.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1074011695.0,0,76.0,0,16.0,86136.0,732730.0,Yes,Mal,Masters,,75,Commercial,22620,Panel Truck,5,No,7,2720,14.0,1,Highly Urban/ Urban,Berlin
3434643908.0,0,60.0,0,12.0,88015.0,377286.0,Yes,Fem,Bachelors,Professional,56,Private,26010,Minivan,2,No,2,5480,9.0,1,Highly Urban/ Urban,Berlin
1937406146.0,0,61.0,0,15.0,68671.0,983463.0,z_No,Fem,Masters,Nurse,50,Private,18080,unknown,0,Yes,4,278,13.0,0,Highly Urban/ Urban,Hessen
5843168647.0,0,61.0,0,3.0,960.0,694902.0,Yes,Mal,z_High School,Student,73,Commercial,14900,Minivan,0,Yes,4,5432,13.0,1,Highly Urban/ Urban,Nordrhein-Westfalen
2224392031.0,0,31.0,0,14.0,,194337.0,z_No,Fem,z_High School,Teacher,83,Commercial,22470,Minivan,3,No,2,300,9.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
3651266142.0,1,46.0,2,17.0,96442.0,468815.0,Yes,Mal,Bachelors,Manager,60,Private,1500,Minivan,2,No,2,293,13.0,0,Highly Urban/ Urban,Bayern
4124937187.0,0,45.0,2,11.0,44411.0,300135.0,Yes,Fem,z_High School,Clerical,70,Private,9690,unknown,2,No,4,267,11.0,0,z_Highly Rural/ Rural,Hessen
3991571161.0,0,53.0,1,3.0,960.0,,z_No,Fem,Bachelors,Student,109,Commercial,13880,unknown,2,No,2,333,9.0,0,z_Highly Rural/ Rural,Bayern
8394892169.0,0,32.0,2,3.0,960.0,,Yes,Fem,Masters,Home Maker,111,Private,7100,Sports Car,0,No,2,381,,0,z_Highly Rural/ Rural,Hessen
10100000000.0,0,60.0,0,15.0,10069.0,621538.0,Yes,Fem,Bachelors,Home Maker,70,Private,15840,unknown,3,No,3,245,8.0,0,Highly Urban/ Urban,Bayern
6225211623.0,0,41.0,0,13.0,75431.0,978323.0,Yes,Mal,z_High School,Teacher,91,Commercial,27110,Panel Truck,1,No,6,285,9.0,0,Highly Urban/ Urban,Hessen
2193130648.0,0,76.0,0,17.0,54846.0,459342.0,z_No,Mal,z_High School,Teacher,97,Commercial,15440,Minivan,1,No,4,320,3.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
2929432034.0,0,64.0,0,16.0,111471.0,341588.0,Yes,Mal,Bachelors,Professional,94,Commercial,25840,Panel Truck,2,No,3,334,9.0,0,Highly Urban/ Urban,Hessen
2441677808.0,1,51.0,3,15.0,46253.0,481951.0,Yes,Fem,z_High School,Clerical,103,Private,26670,Minivan,2,No,4,313,16.0,0,z_Highly Rural/ Rural,Bayern
4600364560.0,0,57.0,0,16.0,,265057.0,Yes,Mal,<High School,Clerical,62,Private,9860,Pickup,0,No,2,3639,9.0,1,Highly Urban/ Urban,Nordrhein-Westfalen
3419861327.0,0,,2,3.0,,424008.0,z_No,Fem,Bachelors,Home Maker,76,Private,3180,Sports Car,1,Yes,2,2830,15.0,1,Highly Urban/ Urban,Bayern
4807731269.0,0,32.0,1,18.0,50961.0,500063.0,Yes,Mal,Masters,Nurse,86,Private,14470,Minivan,3,No,6,267,,0,Highly Urban/ Urban,Bayern
2745911081.0,0,47.0,1,13.0,21932.0,494676.0,z_No,Fem,Bachelors,Student,73,Commercial,6640,Sports Car,3,No,4,2194,10.0,1,Highly Urban/ Urban,Bayern
3132459840.0,0,56.0,3,13.0,50014.0,493188.0,Yes,Fem,<High School,Teacher,66,Private,17200,unknown,0,No,2,428,8.0,0,z_Highly Rural/ Rural,Bayern
6327881514.0,0,50.0,0,15.0,56379.0,577808.0,Yes,Fem,Bachelors,Professional,96,Private,11700,unknown,2,No,5,273,11.0,0,Highly Urban/ Urban,Berlin
4961879933.0,0,62.0,0,11.0,23019.0,,Yes,Fem,<High School,Clerical,69,Private,9340,Sports Car,2,No,2,297,3.0,0,Highly Urban/ Urban,Berlin
3481361353.0,0,66.0,0,17.0,110397.0,521541.0,Yes,Mal,PhD,Doctor,104,Private,17740,Van,0,No,2,293,5.0,0,Highly Urban/ Urban,Bayern
767311990.0,2,57.0,3,21.0,64697.0,258777.0,Yes,Fem,<High School,Clerical,62,Private,12070,unknown,2,No,4,344,7.0,0,z_Highly Rural/ Rural,Bayern
5202951789.0,0,64.0,0,13.0,235635.0,706458.0,z_No,Fem,PhD,Doctor,69,Private,37130,Pickup,5,No,5,238,18.0,0,Highly Urban/ Urban,Bayern
7423625654.0,0,35.0,0,8.0,13027.0,355251.0,Yes,Fem,<High School,Clerical,64,Private,3870,unknown,4,No,7,2626,3.0,1,Highly Urban/ Urban,Bayern
4678416004.0,0,53.0,0,12.0,15923.0,612456.0,z_No,Mal,<High School,Teacher,72,Commercial,18660,Van,0,Yes,7,4035,3.0,1,Highly Urban/ Urban,Bayern
3724293087.0,0,63.0,0,18.0,1567.0,41223.0,Yes,Fem,Bachelors,Student,69,Private,10800,unknown,3,No,4,4655,6.0,1,Highly Urban/ Urban,Bayern
6495640351.0,0,41.0,1,15.0,778.0,,z_No,Fem,z_High School,Student,79,Private,15370,unknown,3,No,2,261,10.0,0,Highly Urban/ Urban,Bayern
6794830042.0,0,52.0,0,,115883.0,999737.0,Yes,Fem,PhD,Doctor,75,Private,17990,Minivan,0,No,9,171,28.0,0,Highly Urban/ Urban,Bayern
6851032361.0,0,44.0,4,21.0,97170.0,359767.0,Yes,Mal,Masters,,60,Commercial,5900,Pickup,0,No,2,308,18.0,0,Highly Urban/ Urban,Bayern
2777540805.0,1,63.0,2,11.0,96890.0,886563.0,z_No,Mal,Masters,Nurse,68,Private,22060,Minivan,3,No,8,320,20.0,0,Highly Urban/ Urban,Hessen
6337005841.0,0,61.0,0,16.0,44366.0,505269.0,Yes,Fem,<High School,Teacher,82,Private,13780,unknown,2,No,2,265,3.0,0,z_Highly Rural/ Rural,Brandenburg
6984275205.0,0,74.0,0,18.0,93522.0,308615.0,Yes,Fem,Masters,Nurse,64,Private,26310,Minivan,2,Yes,2,251,11.0,0,Highly Urban/ Urban,Hessen
5004234372.0,0,57.0,0,15.0,52213.0,806793.0,z_No,Fem,Masters,Professional,88,Private,9920,unknown,2,No,0,312,21.0,0,Highly Urban/ Urban,Bayern
1860657833.0,0,57.0,0,15.0,34034.0,149650.0,Yes,Mal,z_High School,Clerical,68,Private,9940,Pickup,1,No,3,274,3.0,0,Highly Urban/ Urban,Sachsen
11500000000.0,0,52.0,0,,109335.0,621004.0,Yes,Fem,Bachelors,Professional,77,Private,39360,Minivan,2,No,3,415,17.0,0,Highly Urban/ Urban,Bayern
1664520655.0,0,36.0,0,12.0,47215.0,64779.0,z_No,Mal,z_High School,Manager,82,Commercial,21180,Van,2,No,2,4659,3.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
660827066.0,0,41.0,0,17.0,54251.0,474142.0,Yes,Fem,z_High School,Teacher,89,Commercial,6200,unknown,2,No,12,6567,12.0,1,Highly Urban/ Urban,Thueringen
1937358288.0,3,49.0,3,18.0,27979.0,383245.0,Yes,Mal,z_High School,Teacher,80,Commercial,9790,Pickup,0,No,6,304,6.0,0,z_Highly Rural/ Rural,Bayern
1409411475.0,0,59.0,0,16.0,43696.0,357965.0,Yes,Fem,Masters,Home Maker,62,Private,10610,unknown,2,No,7,224,18.0,0,Highly Urban/ Urban,Bayern
1571484049.0,0,47.0,0,15.0,31529.0,511563.0,Yes,Mal,z_High School,Clerical,85,Commercial,9700,Pickup,2,No,5,291,10.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
7898818851.0,0,77.0,0,3.0,,88335.0,Yes,Mal,Bachelors,Student,63,Private,1500,Minivan,0,No,4,308,15.0,0,z_Highly Rural/ Rural,Thueringen
9336781278.0,2,41.0,2,13.0,75769.0,412230.0,z_No,Mal,Masters,Nurse,82,Private,15480,Minivan,0,No,7,5212,16.0,1,Highly Urban/ Urban,Brandenburg
6982594939.0,0,46.0,0,17.0,44556.0,228476.0,Yes,Mal,<High School,Clerical,83,Commercial,29980,Panel Truck,0,No,4,245,3.0,0,Highly Urban/ Urban,Bayern
7709212205.0,0,55.0,0,10.0,70701.0,413800.0,Yes,Mal,<High School,Teacher,108,Private,9110,Pickup,2,No,0,195,8.0,0,Highly Urban/ Urban,Sachsen-Anhalt
2131547440.0,0,56.0,0,14.0,26634.0,257716.0,Yes,Mal,<High School,Teacher,91,Private,10020,Pickup,0,No,0,277,3.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
8057653339.0,0,59.0,0,6.0,24471.0,451368.0,z_No,Fem,z_High School,Clerical,85,Private,11380,Sports Car,0,No,5,3198,3.0,1,Highly Urban/ Urban,Bayern
5730148071.0,0,42.0,0,17.0,58030.0,335400.0,Yes,Mal,z_High School,Clerical,89,Private,16170,Minivan,0,No,3,306,9.0,0,Highly Urban/ Urban,Bayern
2261876749.0,0,72.0,0,11.0,6300.0,94224.0,z_No,Fem,PhD,Manager,64,Private,24480,Minivan,2,No,6,229,18.0,0,Highly Urban/ Urban,Bayern
6634533360.0,0,58.0,0,13.0,46180.0,194352.0,Yes,Fem,Bachelors,Manager,65,Private,15020,Sports Car,0,No,5,305,7.0,0,Highly Urban/ Urban,Bayern
16300000000.0,1,31.0,2,14.0,27893.0,164756.0,Yes,Fem,<High School,Clerical,82,Private,8040,unknown,1,Yes,3,361,3.0,0,z_Highly Rural/ Rural,Hessen
6324074560.0,0,41.0,1,12.0,50640.0,428272.0,z_No,Mal,Bachelors,Teacher,95,Commercial,26440,Panel Truck,0,No,1,269,7.0,0,Highly Urban/ Urban,Bayern
5680832042.0,0,53.0,3,14.0,84567.0,,Yes,Mal,Bachelors,Professional,69,Private,15980,Minivan,2,No,8,320,10.0,0,Highly Urban/ Urban,Thueringen
3220239939.0,0,37.0,2,4.0,50858.0,353182.0,Yes,Fem,<High School,Teacher,65,Private,5500,unknown,2,No,0,281,9.0,0,Highly Urban/ Urban,Bayern
1932169846.0,3,30.0,4,13.0,72865.0,333021.0,z_No,Fem,z_High School,Teacher,64,Commercial,19810,Pickup,0,Yes,5,8217,10.0,1,Highly Urban/ Urban,Bayern
5562183365.0,0,41.0,4,3.0,1360.0,23556.0,z_No,Fem,z_High School,Student,60,Commercial,20430,Sports Car,2,No,1,2061,3.0,1,Highly Urban/ Urban,Berlin
3760567072.0,0,48.0,2,16.0,9364.0,408779.0,Yes,Fem,<High School,Clerical,91,Private,25390,Sports Car,0,No,0,258,3.0,0,z_Highly Rural/ Rural,Bayern
14000000000.0,0,53.0,0,13.0,84379.0,502879.0,z_No,Mal,Masters,Manager,83,Private,15570,Minivan,0,No,2,289,20.0,0,Highly Urban/ Urban,Bayern
439572565.0,0,52.0,1,14.0,13389.0,123669.0,Yes,Fem,z_High School,Student,61,Commercial,6360,Sports Car,0,No,2,264,3.0,0,Highly Urban/ Urban,Bayern
3368676001.0,0,37.0,3,13.0,54203.0,241449.0,z_No,Fem,z_High School,Clerical,99,Private,9760,unknown,0,Yes,7,265,13.0,0,z_Highly Rural/ Rural,Bayern
5899141565.0,0,56.0,2,14.0,22317.0,253227.0,z_No,Mal,<High School,Clerical,93,Private,3640,Minivan,4,No,9,2680,3.0,1,Highly Urban/ Urban,Bayern
2027375301.0,0,55.0,0,18.0,36125.0,280453.0,Yes,Mal,z_High School,Teacher,104,Commercial,19510,Van,2,No,3,327,,0,z_Highly Rural/ Rural,Brandenburg
2947497522.0,0,33.0,0,15.0,106708.0,587896.0,Yes,Fem,Bachelors,Manager,85,Private,18360,Pickup,3,No,8,254,3.0,0,Highly Urban/ Urban,Bayern
1713492192.0,0,45.0,0,15.0,63701.0,179569.0,Yes,Mal,Masters,Nurse,75,Private,12170,Minivan,0,No,2,287,11.0,0,Highly Urban/ Urban,Bayern
1745267212.0,0,59.0,0,12.0,73921.0,58890.0,z_No,Fem,Bachelors,Manager,79,Private,15740,Sports Car,2,Yes,2,265,13.0,0,Highly Urban/ Urban,Bayern
3682275649.0,0,46.0,0,16.0,58575.0,723098.0,Yes,Mal,Bachelors,Teacher,82,Commercial,11360,Pickup,2,No,6,6233,11.0,1,Highly Urban/ Urban,Berlin
4276227507.0,0,41.0,0,15.0,21934.0,559455.0,z_No,Fem,z_High School,Clerical,86,Private,21440,unknown,5,Yes,6,168,8.0,0,Highly Urban/ Urban,Sachsen
2305223088.0,1,43.0,2,3.0,960.0,377371.0,Yes,Fem,z_High School,Home Maker,132,Private,10430,Minivan,2,No,3,218,,0,z_Highly Rural/ Rural,Sachsen-Anhalt
1639308308.0,0,52.0,0,3.0,960.0,588900.0,Yes,Fem,Bachelors,Student,76,Private,10930,unknown,0,No,0,322,18.0,0,z_Highly Rural/ Rural,Rheinland-Pfalz
5519599072.0,0,55.0,0,3.0,960.0,265772.0,Yes,Fem,Masters,Home Maker,79,Private,7440,unknown,2,No,2,367,12.0,0,Highly Urban/ Urban,Bayern
3537857130.0,0,48.0,3,12.0,46749.0,159003.0,z_No,Mal,Bachelors,Manager,70,Private,9980,Pickup,2,No,2,285,12.0,0,Highly Urban/ Urban,Bayern
7609504490.0,0,68.0,3,12.0,95423.0,522681.0,z_No,Fem,Bachelors,Professional,50,Private,13790,Pickup,0,No,6,294,6.0,0,Highly Urban/ Urban,Bayern
604358203.0,1,62.0,2,11.0,49379.0,516114.0,Yes,Fem,Bachelors,Teacher,62,Commercial,19880,Sports Car,0,Yes,2,4046,15.0,1,Highly Urban/ Urban,Berlin
2278755557.0,0,60.0,0,13.0,,365149.0,Yes,Mal,Masters,Nurse,52,Private,15920,Minivan,2,No,1,321,17.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
1217875346.0,0,47.0,0,10.0,21726.0,249457.0,Yes,Mal,<High School,Teacher,88,Private,14430,Minivan,0,No,0,286,3.0,0,Highly Urban/ Urban,Bayern
8803009306.0,2,69.0,3,16.0,9815.0,187850.0,Yes,Fem,<High School,Clerical,103,Private,3330,unknown,2,No,0,358,,0,z_Highly Rural/ Rural,Bayern
4986933219.0,1,41.0,3,13.0,81012.0,35334.0,z_No,Fem,Bachelors,Teacher,67,Commercial,13510,Minivan,0,No,2,290,11.0,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
2253655425.0,1,51.0,1,16.0,95076.0,493490.0,z_No,Mal,Masters,Professional,63,Commercial,24650,Panel Truck,0,No,3,3990,16.0,1,Highly Urban/ Urban,Bayern
7292504705.0,0,56.0,0,14.0,,227237.0,Yes,Fem,z_High School,Teacher,77,Commercial,5800,Sports Car,5,No,9,1512,3.0,1,Highly Urban/ Urban,Bayern
2934362332.0,0,67.0,0,16.0,66990.0,411289.0,Yes,Mal,Bachelors,Teacher,80,Commercial,20110,Van,2,No,6,275,,0,Highly Urban/ Urban,Sachsen-Anhalt
1836623771.0,0,70.0,3,22.0,96371.0,453453.0,z_No,Mal,Masters,,74,Commercial,21100,Van,0,No,4,4049,19.0,1,Highly Urban/ Urban,Bayern
9005415649.0,0,49.0,0,17.0,36363.0,195837.0,Yes,Fem,<High School,Teacher,89,Private,9540,unknown,0,No,0,46242,9.0,1,Highly Urban/ Urban,Nordrhein-Westfalen
2979620808.0,0,60.0,0,14.0,81561.0,270894.0,z_No,Fem,Bachelors,Professional,99,Private,15170,unknown,6,No,4,343,3.0,0,Highly Urban/ Urban,Bayern
1020814146.0,0,71.0,2,16.0,11198.0,,Yes,Mal,<High School,Clerical,90,Private,18540,Minivan,2,No,2,311,3.0,0,Highly Urban/ Urban,Bayern
5793482939.0,0,63.0,3,17.0,62912.0,482062.0,z_No,Fem,<High School,Clerical,65,Private,31010,Van,2,No,3,267,,0,Highly Urban/ Urban,Berlin
806666431.0,0,47.0,0,14.0,87089.0,377737.0,Yes,Fem,Bachelors,Professional,78,Private,10550,unknown,4,No,2,1127,18.0,1,Highly Urban/ Urban,Bayern
2049862026.0,0,46.0,3,13.0,16479.0,494503.0,z_No,Mal,<High School,Clerical,67,Private,7050,Pickup,2,No,5,237,3.0,0,z_Highly Rural/ Rural,Thueringen
4432244760.0,0,43.0,1,3.0,960.0,117780.0,Yes,Fem,z_High School,Home Maker,73,Private,18960,Minivan,0,No,7,354,12.0,0,z_Highly Rural/ Rural,Bayern
2549884978.0,2,31.0,2,16.0,26404.0,265005.0,z_No,Mal,z_High School,Clerical,50,Commercial,11950,Pickup,0,No,5,7937,3.0,1,Highly Urban/ Urban,Brandenburg
10600000000.0,0,55.0,0,15.0,98884.0,680788.0,Yes,Fem,z_High School,Teacher,80,Commercial,5000,Sports Car,2,No,6,281,9.0,0,Highly Urban/ Urban,Brandenburg
6896266942.0,0,45.0,1,6.0,20190.0,100113.0,z_No,Fem,Bachelors,Student,76,Commercial,18250,unknown,2,No,3,4235,11.0,1,Highly Urban/ Urban,Bayern
1076708745.0,1,57.0,2,17.0,12577.0,416375.0,Yes,Fem,z_High School,Student,78,Private,14650,Minivan,4,Yes,2,312,3.0,0,Highly Urban/ Urban,Bayern
6107658658.0,0,67.0,0,16.0,139017.0,,z_No,Mal,Masters,,84,Commercial,26500,Panel Truck,5,No,2,282,7.0,0,Highly Urban/ Urban,Bayern
4083404894.0,0,63.0,0,3.0,960.0,267429.0,Yes,Fem,Bachelors,Home Maker,80,Private,18050,unknown,3,No,0,7188,14.0,1,Highly Urban/ Urban,Bayern
1478596212.0,0,44.0,0,12.0,,291506.0,z_No,Fem,Masters,Nurse,71,Private,16270,Minivan,3,No,8,325,19.0,0,Highly Urban/ Urban,Bayern
1469537438.0,0,41.0,3,18.0,44044.0,164892.0,z_No,Fem,z_High School,Teacher,82,Commercial,9130,unknown,1,No,2,5426,9.0,1,Highly Urban/ Urban,Bayern
1174435159.0,0,43.0,0,12.0,17889.0,406335.0,Yes,Fem,<High School,Teacher,69,Private,7090,Sports Car,0,No,2,337,3.0,0,Highly Urban/ Urban,Thueringen
5634011753.0,0,64.0,0,16.0,59023.0,429696.0,Yes,Mal,Bachelors,Professional,57,Private,17550,Minivan,0,No,3,373,13.0,0,z_Highly Rural/ Rural,Bayern
1563509853.0,0,49.0,0,15.0,65476.0,430192.0,Yes,Mal,Bachelors,Teacher,79,Commercial,12790,Minivan,0,No,0,321,13.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
11600000000.0,0,45.0,0,11.0,24893.0,286745.0,z_No,Mal,<High School,Clerical,102,Commercial,12200,Pickup,3,No,6,260,9.0,0,z_Highly Rural/ Rural,Hessen
5287692799.0,3,40.0,3,3.0,960.0,329784.0,Yes,Mal,z_High School,Student,92,Private,5800,Pickup,5,No,6,1268,3.0,1,Highly Urban/ Urban,Bayern
3923050599.0,0,44.0,0,14.0,182600.0,568795.0,Yes,Fem,PhD,Doctor,50,Private,5900,Sports Car,2,No,0,277,,0,Highly Urban/ Urban,Bayern
3454479440.0,0,46.0,3,3.0,960.0,259116.0,Yes,Fem,<High School,Student,74,Private,1500,unknown,4,No,8,326,7.0,0,Highly Urban/ Urban,Sachsen
2848950448.0,0,67.0,0,16.0,46787.0,793907.0,Yes,Fem,z_High School,Teacher,87,Private,22930,unknown,2,No,0,338,3.0,0,Highly Urban/ Urban,Sachsen-Anhalt
1918992656.0,2,57.0,2,12.0,94110.0,339539.0,z_No,Mal,z_High School,Manager,94,Commercial,10810,Pickup,3,No,4,5900,3.0,1,Highly Urban/ Urban,Sachsen
2008296794.0,0,34.0,0,15.0,38488.0,628578.0,Yes,Mal,z_High School,Professional,97,Private,14620,Minivan,5,No,4,4399,10.0,1,Highly Urban/ Urban,Thueringen
2420328832.0,0,49.0,1,14.0,113141.0,339062.0,Yes,Fem,Masters,Manager,76,Private,16560,Sports Car,4,No,0,310,3.0,0,Highly Urban/ Urban,Bayern
6968680996.0,2,59.0,2,20.0,35850.0,574570.0,Yes,Mal,z_High School,Clerical,87,Private,11660,Minivan,5,No,4,252,3.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
11400000000.0,0,63.0,2,13.0,51660.0,47112.0,z_No,Fem,z_High School,Teacher,60,Commercial,10570,unknown,0,No,2,6022,8.0,1,Highly Urban/ Urban,Sachsen-Anhalt
4011342587.0,0,60.0,0,13.0,41516.0,405895.0,Yes,Fem,z_High School,Student,82,Private,9600,Minivan,5,No,7,328,13.0,0,Highly Urban/ Urban,Berlin
3950205672.0,0,55.0,0,,176077.0,,z_No,Mal,Masters,Manager,73,Commercial,28950,Panel Truck,2,No,0,352,18.0,0,Highly Urban/ Urban,Bayern
8103828210.0,0,75.0,0,3.0,960.0,,z_No,Mal,<High School,Student,98,Commercial,18290,Van,2,No,2,257,3.0,0,z_Highly Rural/ Rural,Bayern
3506140168.0,0,38.0,2,3.0,960.0,418119.0,Yes,Fem,<High School,Student,74,Private,3800,unknown,6,No,4,239,7.0,0,z_Highly Rural/ Rural,Berlin
4155861835.0,0,26.0,0,15.0,104283.0,689113.0,z_No,Mal,Masters,Nurse,89,Private,15630,Minivan,2,No,2,258,13.0,0,Highly Urban/ Urban,Bayern
2612114657.0,0,62.0,0,13.0,258230.0,429897.0,z_No,Mal,PhD,,54,Commercial,48620,Panel Truck,2,No,0,335,18.0,0,Highly Urban/ Urban,Hessen
1175474898.0,0,57.0,0,17.0,90596.0,927720.0,Yes,Fem,Bachelors,Professional,89,Private,16360,Sports Car,2,No,4,246,15.0,0,z_Highly Rural/ Rural,Bayern
1157466871.0,0,43.0,3,14.0,71012.0,35334.0,z_No,Fem,z_High School,Clerical,78,Private,12950,unknown,0,Yes,5,2607,3.0,1,Highly Urban/ Urban,Bayern
11800000000.0,0,78.0,0,15.0,250549.0,753595.0,z_No,Fem,PhD,,86,Commercial,62240,Panel Truck,0,No,2,4382,16.0,1,Highly Urban/ Urban,Bayern
3498213213.0,0,75.0,0,,95604.0,582759.0,Yes,Fem,PhD,,58,Commercial,32890,Pickup,2,No,2,258,22.0,0,Highly Urban/ Urban,Bayern
10200000000.0,0,66.0,2,17.0,20476.0,488373.0,Yes,Mal,z_High School,Clerical,88,Private,8340,Pickup,0,No,0,279,8.0,0,z_Highly Rural/ Rural,Bayern
4916915020.0,0,44.0,1,13.0,18015.0,712211.0,z_No,Fem,<High School,Teacher,95,Private,12490,unknown,0,No,5,298,8.0,0,z_Highly Rural/ Rural,Bayern
4126244474.0,0,65.0,0,18.0,65540.0,322687.0,Yes,Mal,Masters,Professional,65,Private,10950,Sports Car,5,No,6,315,21.0,0,Highly Urban/ Urban,Brandenburg
2790832406.0,0,51.0,0,,220728.0,70668.0,z_No,Mal,PhD,,85,Commercial,29100,Panel Truck,2,No,5,7271,21.0,1,Highly Urban/ Urban,Thueringen
4706502321.0,0,39.0,2,16.0,59588.0,606567.0,z_No,Fem,z_High School,Professional,75,Private,12460,Minivan,2,No,0,4830,9.0,1,Highly Urban/ Urban,Bayern
7514561902.0,1,55.0,2,17.0,37492.0,501819.0,Yes,Mal,<High School,Clerical,77,Private,5150,Pickup,0,No,6,286,,0,Highly Urban/ Urban,Thueringen
5177707205.0,0,53.0,0,11.0,40598.0,416322.0,Yes,Mal,Bachelors,Clerical,84,Commercial,11570,Pickup,0,No,0,279,14.0,0,Highly Urban/ Urban,Thueringen
4525636552.0,0,52.0,0,16.0,97439.0,299015.0,z_No,Fem,Masters,Manager,72,Private,15950,unknown,0,No,2,351,23.0,0,Highly Urban/ Urban,Hessen
2758229128.0,0,42.0,0,16.0,22749.0,153114.0,z_No,Fem,z_High School,Professional,80,Private,17930,unknown,2,No,4,4015,,1,Highly Urban/ Urban,Berlin
1441930409.0,0,71.0,3,17.0,19446.0,289433.0,Yes,Fem,<High School,Home Maker,71,Private,7390,Sports Car,2,No,6,7448,8.0,1,Highly Urban/ Urban,Thueringen
11500000000.0,0,56.0,0,15.0,51951.0,685577.0,Yes,Mal,z_High School,Teacher,86,Commercial,11700,Pickup,0,No,2,245,9.0,0,Highly Urban/ Urban,Bayern
1218473963.0,0,75.0,0,14.0,187570.0,573061.0,Yes,Fem,PhD,Doctor,84,Private,12800,Minivan,2,No,0,319,20.0,0,Highly Urban/ Urban,Bayern
9150221715.0,0,30.0,0,12.0,31934.0,600678.0,z_No,Fem,z_High School,Clerical,99,Commercial,32820,Van,2,Yes,0,279,3.0,0,z_Highly Rural/ Rural,Bayern
3148022787.0,0,64.0,2,20.0,77083.0,440861.0,Yes,Fem,z_High School,Teacher,73,Commercial,14810,unknown,2,Yes,0,3146,10.0,1,Highly Urban/ Urban,Bayern
6599666557.0,0,68.0,0,15.0,158417.0,17667.0,z_No,Fem,Masters,Manager,66,Private,23440,Minivan,2,No,0,289,15.0,0,Highly Urban/ Urban,Bayern
1029201296.0,2,39.0,2,14.0,99389.0,478589.0,Yes,Fem,z_High School,Teacher,80,Commercial,5800,unknown,2,No,0,213,9.0,0,z_Highly Rural/ Rural,Bayern
5094423275.0,0,37.0,2,17.0,77048.0,739757.0,Yes,Fem,z_High School,Clerical,88,Private,12650,Minivan,2,No,4,260,11.0,0,Highly Urban/ Urban,Hessen
1386418178.0,2,65.0,2,14.0,102824.0,100113.0,z_No,Fem,Bachelors,Professional,59,Private,16230,Minivan,4,No,3,280,9.0,0,Highly Urban/ Urban,Bayern
